1 1:2138534743 2:0.34597 3:410898.7927
1 1:2138975343 2:0.34597 3:411228.3266
1 1:2138531505 2:0.29259 3:410876.8589
1 1:2139002634 2:0.29258 3:411050.0913
1 1:2138975343 2:0.29259 3:411024.6915
1 1:2139184147 2:0.29259 3:410851.545
1 1:2138443513 2:0.34597 3:410913.6074
1 1:2139184147 2:0.29259 3:411258.9479
1 1:2138414754 2:0.29259 3:410893.0424
1 1:2138414754 2:0.31219 3:410845.8987
1 1:2138531505 2:0.31218 3:410781.4586
1 1:2138534743 2:0.29259 3:411282.5033
1 1:2138443513 2:0.29258 3:411151.4563
1 1:2138414754 2:0.29259 3:410983.8316
1 1:2139002634 2:0.34597 3:411812.4995
1 1:2138975343 2:0.31219 3:411159.5363
1 1:2138534743 2:0.29258 3:411159.7314
1 1:2138975343 2:0.31219 3:410640.9797
1 1:2138414754 2:0.31218 3:411057.5175
1 1:2138190850 2:0.34597 3:411404.1522
1 1:2139741279 2:0.34597 3:411079.3464
1 1:2138534743 2:0.31218 3:411102.7601
1 1:2138443513 2:0.29259 3:411281.4187
1 1:2138531505 2:0.31218 3:410583.2633
1 1:2138414754 2:0.34597 3:411076.9082
1 1:2139184147 2:0.31219 3:411115.0609
1 1:2139741279 2:0.29259 3:411058.5684
1 1:2139002634 2:0.31218 3:411022.5738
1 1:2138190850 2:0.31219 3:411270.6922
1 1:2139741279 2:0.31219 3:411064.3498
1 1:2139741279 2:0.34597 3:411176.2241
1 1:2139002634 2:0.34597 3:411128.3485
1 1:2138414754 2:0.29258 3:411438.2888
1 1:2138531505 2:0.34597 3:411208.5308
1 1:2138414754 2:0.29259 3:410572.8204
1 1:2138190850 2:0.34597 3:411257.8899
1 1:2138443513 2:0.31219 3:410900.5157
1 1:2138531505 2:0.31219 3:410475.2643
1 1:2139741279 2:0.31219 3:411722.6599
1 1:2139184147 2:0.29259 3:410823.2222
1 1:2138414754 2:0.31219 3:410869.654
1 1:2138443513 2:0.34597 3:410935.9583
1 1:2139741279 2:0.29259 3:410952.2925
1 1:2139741279 2:0.34597 3:411282.206
1 1:2139184147 2:0.34597 3:410779.3796
1 1:2139002634 2:0.31219 3:411317.2703
1 1:2139002634 2:0.34597 3:411418.598
1 1:2139741279 2:0.34597 3:410827.1159
1 1:2138443513 2:0.31218 3:411118.7176
1 1:2138531505 2:0.34597 3:411696.8209
1 1:2138190850 2:0.34597 3:411252.1137
1 1:2138414754 2:0.31219 3:411025.5152
1 1:2138190850 2:0.29259 3:410622.5109
1 1:2138190850 2:0.31219 3:411534.6448
1 1:2139002634 2:0.34597 3:410717.0366
1 1:2138443513 2:0.31219 3:410936.2889
1 1:2139002634 2:0.34597 3:411101.9722
1 1:2139741279 2:0.29259 3:410823.3437
1 1:2139184147 2:0.31219 3:410418.7681
1 1:2138443513 2:0.34597 3:410966.3144
1 1:2138975343 2:0.31218 3:410771.9004
1 1:2139184147 2:0.31218 3:411218.6897
1 1:2138534743 2:0.34597 3:411111.7485
1 1:2138443513 2:0.34597 3:411339.4712
1 1:2138534743 2:0.31218 3:411103.7606
1 1:2139184147 2:0.29259 3:411662.6296
1 1:2139002634 2:0.31219 3:410959.3874
1 1:2138531505 2:0.31218 3:410543.8527
1 1:2138443513 2:0.31218 3:411088.6053
1 1:2138443513 2:0.29258 3:411072.953
1 1:2138443513 2:0.29259 3:410970.7719
1 1:2139002634 2:0.31219 3:410632.1045
1 1:2138190850 2:0.29259 3:410830.662
1 1:2139184147 2:0.34597 3:410934.7797
1 1:2138190850 2:0.34597 3:411210.0042
1 1:2138414754 2:0.34597 3:411157.2885
1 1:2138414754 2:0.31218 3:410897.5141
1 1:2138443513 2:0.29259 3:410674.8073
1 1:2139002634 2:0.29259 3:410630.4056
1 1:2138414754 2:0.34597 3:411314.3935
1 1:2138414754 2:0.29259 3:411018.7672
1 1:2138534743 2:0.29259 3:411222.7928
1 1:2138190850 2:0.34597 3:410910.8738
1 1:2138531505 2:0.31218 3:411151.5126
1 1:2139002634 2:0.29259 3:411158.529
1 1:2139184147 2:0.34597 3:411134.6755
1 1:2139184147 2:0.34597 3:410762.9004
1 1:2138534743 2:0.31219 3:410682.9794
1 1:2139184147 2:0.34597 3:411405.1146
1 1:2139741279 2:0.31219 3:410778.5118
1 1:2138443513 2:0.29258 3:411544.2019
1 1:2139741279 2:0.34597 3:410835.8476
1 1:2138975343 2:0.29259 3:410916.2131
1 1:2138975343 2:0.31219 3:411344.8815
1 1:2138975343 2:0.34597 3:410751.2563
1 1:2139002634 2:0.34597 3:410928.9341
1 1:2139002634 2:0.34597 3:410623.4426
1 1:2138531505 2:0.34597 3:410949.5334
1 1:2138190850 2:0.31219 3:411298.3131
1 1:2138534743 2:0.31218 3:411121.7082
1 1:2138190850 2:0.31218 3:411218.977
1 1:2138443513 2:0.29259 3:411369.8032
1 1:2138534743 2:0.34597 3:410630.418
1 1:2138414754 2:0.29259 3:410889.3462
1 1:2138534743 2:0.34597 3:411670.2615
1 1:2138190850 2:0.31218 3:411226.8476
1 1:2138190850 2:0.29259 3:411177.9064
1 1:2138975343 2:0.31219 3:411139.4978
1 1:2138531505 2:0.31218 3:411217.6874
1 1:2138414754 2:0.29259 3:411231.6647
1 1:2139741279 2:0.31218 3:410995.8879
1 1:2138414754 2:0.31219 3:411394.527
1 1:2139741279 2:0.34597 3:411159.7115
1 1:2138534743 2:0.31219 3:411260.0083
1 1:2138534743 2:0.29259 3:411439.4386
1 1:2139184147 2:0.29259 3:410764.8124
1 1:2138531505 2:0.29259 3:410901.6689
1 1:2138190850 2:0.29259 3:410821.7471
1 1:2139002634 2:0.29259 3:411458.5335
1 1:2138531505 2:0.29259 3:410611.2765
1 1:2138531505 2:0.31218 3:411193.9961
1 1:2139741279 2:0.34597 3:410466.8963
1 1:2138190850 2:0.31219 3:411092.1738
1 1:2138531505 2:0.34597 3:410876.6519
1 1:2138190850 2:0.34597 3:411512.7554
1 1:2138975343 2:0.29259 3:411129.0673
1 1:2138534743 2:0.31218 3:411146.9997
1 1:2138414754 2:0.34597 3:411118.5593
1 1:2139741279 2:0.34597 3:410902.5943
1 1:2138975343 2:0.34597 3:410941.4734
1 1:2139741279 2:0.31219 3:410865.2403
1 1:2138531505 2:0.29259 3:410621.2719
1 1:2139741279 2:0.34597 3:411412.0933
1 1:2138190850 2:0.31219 3:411061.5239
1 1:2138190850 2:0.34597 3:410903.1256
1 1:2138443513 2:0.29259 3:410536.6073
1 1:2138975343 2:0.34597 3:410915.1594
1 1:2138534743 2:0.31219 3:410773.9792
1 1:2138414754 2:0.29259 3:410801.5637
1 1:2138531505 2:0.31218 3:410848.1287
1 1:2138443513 2:0.31219 3:411307.0094
1 1:2139002634 2:0.31219 3:411258.3239
1 1:2139741279 2:0.34597 3:411325.0002
1 1:2138190850 2:0.34597 3:410465.6751
1 1:2138531505 2:0.29259 3:410876.6394
1 1:2139741279 2:0.29258 3:411107.808
1 1:2138975343 2:0.29259 3:411262.2829
1 1:2138975343 2:0.34597 3:411330.4119
1 1:2139184147 2:0.34597 3:411143.1255
1 1:2138531505 2:0.29259 3:410927.5792
1 1:2139184147 2:0.34597 3:411038.21
1 1:2138534743 2:0.29259 3:411095.7765
1 1:2138531505 2:0.29259 3:411098.3676
1 1:2138534743 2:0.34597 3:410890.9831
1 1:2139741279 2:0.29259 3:411109.3996
1 1:2138190850 2:0.34597 3:411178.7317
1 1:2138531505 2:0.31219 3:410950.1218
1 1:2138190850 2:0.31219 3:411171.1197
1 1:2138534743 2:0.29259 3:411128.702
1 1:2139002634 2:0.31219 3:411181.3332
1 1:2138190850 2:0.34597 3:410987.7289
1 1:2138534743 2:0.29259 3:410490.2294
1 1:2138414754 2:0.31219 3:411191.419
1 1:2138975343 2:0.34597 3:411120.0078
1 1:2138190850 2:0.29259 3:411063.9066
1 1:2138190850 2:0.31218 3:411309.7745
1 1:2139741279 2:0.34597 3:411295.8637
1 1:2138975343 2:0.29259 3:411104.5912
1 1:2138975343 2:0.31218 3:410666.3238
1 1:2138975343 2:0.34597 3:411397.9462
1 1:2138414754 2:0.34597 3:410831.4889
1 1:2138414754 2:0.31219 3:411227.2437
1 1:2138190850 2:0.34597 3:410790.3263
1 1:2138531505 2:0.31219 3:411174.1343
1 1:2138975343 2:0.29259 3:410888.4378
1 1:2138190850 2:0.34597 3:411590.6209
1 1:2138443513 2:0.31219 3:411228.3654
1 1:2139184147 2:0.34597 3:411569.9412
1 1:2138975343 2:0.29259 3:410644.0024
1 1:2139741279 2:0.31219 3:411027.3516
1 1:2138414754 2:0.29259 3:410666.6712
1 1:2138975343 2:0.29259 3:410494.0895
1 1:2139002634 2:0.31218 3:411421.6114
1 1:2139741279 2:0.31218 3:411079.6381
1 1:2138534743 2:0.29259 3:411048.8567
1 1:2139002634 2:0.34597 3:410988.2926
1 1:2138534743 2:0.29259 3:411363.5884
1 1:2138190850 2:0.29259 3:410923.3725
1 1:2138443513 2:0.34597 3:411062.5353
1 1:2138443513 2:0.34597 3:411047.1655
1 1:2138531505 2:0.29259 3:410896.8363
1 1:2138414754 2:0.34597 3:411021.4376
1 1:2138190850 2:0.29258 3:411477.2328
1 1:2138975343 2:0.29259 3:411345.2344
1 1:2139002634 2:0.29259 3:410318.1507
1 1:2139741279 2:0.34597 3:410904.0441
1 1:2138975343 2:0.31219 3:411022.195
1 1:2138414754 2:0.31219 3:411040.1295
1 1:2138190850 2:0.29259 3:411443.127
1 1:2139184147 2:0.34597 3:410789.355
1 1:2139002634 2:0.31219 3:410763.9057
1 1:2138443513 2:0.29258 3:410966.1808
1 1:2138190850 2:0.31219 3:410638.1775
1 1:2138534743 2:0.34597 3:410931.9224
1 1:2139002634 2:0.34597 3:410766.4451
1 1:2139184147 2:0.34597 3:411069.0541
1 1:2139002634 2:0.31219 3:411356.2032
1 1:2138443513 2:0.34597 3:411238.3389
1 1:2138190850 2:0.31219 3:410845.0068
1 1:2138190850 2:0.34597 3:411115.2252
1 1:2138534743 2:0.29259 3:411305.8729
1 1:2139184147 2:0.34597 3:411185.0054
1 1:2139002634 2:0.31219 3:411235.7951
1 1:2139002634 2:0.31219 3:411020.7661
1 1:2139741279 2:0.31219 3:410606.7453
1 1:2139002634 2:0.31219 3:410777.9481
1 1:2139741279 2:0.29259 3:411515.6377
1 1:2138443513 2:0.29258 3:411362.9349
1 1:2138975343 2:0.31219 3:411382.723
1 1:2138534743 2:0.29259 3:411221.7379
1 1:2138534743 2:0.34597 3:411128.7846
1 1:2138190850 2:0.31218 3:410803.6871
1 1:2138443513 2:0.29259 3:411168.0304
1 1:2138975343 2:0.34597 3:411053.5595
1 1:2138975343 2:0.31219 3:410354.5487
1 1:2139002634 2:0.29259 3:411548.9757
1 1:2139741279 2:0.31219 3:411466.4552
1 1:2139741279 2:0.31219 3:411031.9249
1 1:2138534743 2:0.31219 3:411506.5243
1 1:2138414754 2:0.29259 3:410855.8712
1 1:2138414754 2:0.29259 3:410724.021
1 1:2138414754 2:0.34597 3:410844.9276
1 1:2138534743 2:0.31218 3:411027.8954
1 1:2138534743 2:0.29259 3:411543.0434
1 1:2139002634 2:0.34597 3:411330.1069
1 1:2139741279 2:0.31218 3:410901.2468
1 1:2138531505 2:0.29259 3:410803.8335
1 1:2138975343 2:0.29259 3:411368.6722
1 1:2138531505 2:0.29259 3:411001.0691
1 1:2139184147 2:0.29259 3:410900.2402
1 1:2138190850 2:0.31218 3:411218.2497
1 1:2139741279 2:0.31219 3:411261.9785
1 1:2138975343 2:0.31219 3:411053.7554
1 1:2139002634 2:0.34597 3:411391.2359
1 1:2139741279 2:0.29259 3:411239.9112
1 1:2138190850 2:0.29259 3:411428.7705
1 1:2138531505 2:0.34597 3:410761.6449
1 1:2138531505 2:0.31219 3:411465.0785
1 1:2138190850 2:0.34597 3:410765.5179
1 1:2138190850 2:0.34597 3:410832.8667
1 1:2138190850 2:0.29259 3:411043.2332
1 1:2138531505 2:0.29259 3:411368.5766
1 1:2139741279 2:0.29259 3:410895.9213
1 1:2139741279 2:0.29259 3:411011.2385
1 1:2138531505 2:0.34597 3:410680.9851
1 1:2138975343 2:0.34597 3:411281.5023
1 1:2138975343 2:0.34597 3:410776.9691
1 1:2138975343 2:0.29259 3:411113.989
1 1:2138534743 2:0.34597 3:410729.1631
1 1:2138414754 2:0.29259 3:410452.6514
1 1:2138534743 2:0.31219 3:410795.6447
1 1:2138414754 2:0.29259 3:411337.976
1 1:2138443513 2:0.34597 3:410847.1409
1 1:2138190850 2:0.31219 3:410971.5307
1 1:2139184147 2:0.29259 3:410908.8267
1 1:2139002634 2:0.34597 3:411010.2114
1 1:2139002634 2:0.31219 3:411643.4514
1 1:2138534743 2:0.29258 3:411391.3309
1 1:2139184147 2:0.34597 3:411073.7951
1 1:2138531505 2:0.31218 3:410934.6545
1 1:2139184147 2:0.34597 3:411326.7014
1 1:2139741279 2:0.29259 3:410511.8925
1 1:2138443513 2:0.29259 3:411042.4407
1 1:2138534743 2:0.31219 3:410728.3304
1 1:2138443513 2:0.29259 3:410826.9997
1 1:2138443513 2:0.34597 3:411002.4223
1 1:2138975343 2:0.34597 3:411171.2867
1 1:2138414754 2:0.31218 3:410612.9393
1 1:2138534743 2:0.34597 3:411237.652
1 1:2139741279 2:0.31218 3:410772.8807
1 1:2138190850 2:0.31219 3:410881.8071
1 1:2139184147 2:0.34597 3:411412.2827
1 1:2139002634 2:0.31219 3:410485.8466
1 1:2138190850 2:0.29258 3:410914.4121
1 1:2139184147 2:0.31219 3:410906.1742
1 1:2138975343 2:0.29259 3:411410.6406
1 1:2138534743 2:0.31219 3:410572.4433
1 1:2138531505 2:0.29259 3:411040.5686
1 1:2138414754 2:0.31219 3:411188.1215
1 1:2138534743 2:0.34597 3:411050.7819
1 1:2138443513 2:0.29259 3:410914.0239
1 1:2138443513 2:0.34597 3:411178.0003
1 1:2139002634 2:0.29259 3:410748.1775
1 1:2139741279 2:0.34597 3:411112.2101
1 1:2139741279 2:0.31219 3:410804.1839
1 1:2139002634 2:0.29259 3:411116.5297
1 1:2139002634 2:0.29259 3:410785.6287
1 1:2138190850 2:0.34597 3:410893.3553
1 1:2139002634 2:0.29259 3:411057.6316
1 1:2138531505 2:0.34597 3:411275.4586
1 1:2138443513 2:0.31219 3:410958.4118
1 1:2138531505 2:0.34597 3:410675.7638
1 1:2138443513 2:0.31218 3:411180.8024
1 1:2138443513 2:0.29259 3:411153.0041
1 1:2138975343 2:0.34597 3:411267.2709
1 1:2138534743 2:0.31219 3:411135.2373
1 1:2139002634 2:0.34597 3:411031.9824
1 1:2139002634 2:0.34597 3:411182.0937
1 1:2138534743 2:0.29259 3:410502.4763
1 1:2139002634 2:0.31219 3:411246.502
1 1:2138975343 2:0.31219 3:411196.9291
1 1:2138531505 2:0.29259 3:411081.5608
1 1:2138975343 2:0.29259 3:410910.5458
1 1:2138443513 2:0.34597 3:410890.044
1 1:2138414754 2:0.34597 3:411048.4666
1 1:2139002634 2:0.29259 3:411261.2864
1 1:2139002634 2:0.29259 3:411230.3786
1 1:2138534743 2:0.29259 3:410813.5602
1 1:2138534743 2:0.34597 3:411024.6965
1 1:2139741279 2:0.34597 3:411281.742
1 1:2138414754 2:0.29258 3:410976.3825
1 1:2138531505 2:0.29259 3:411056.8287
1 1:2138190850 2:0.29259 3:410798.3789
1 1:2138534743 2:0.31219 3:411037.3662
1 1:2138975343 2:0.31219 3:410547.8409
1 1:2138190850 2:0.31218 3:410910.2735
1 1:2138414754 2:0.34597 3:410999.9761
1 1:2138190850 2:0.34597 3:412408.3624
1 1:2139002634 2:0.31219 3:410904.9355
1 1:2138975343 2:0.31219 3:410884.5647
1 1:2139002634 2:0.29259 3:410890.9954
1 1:2138975343 2:0.34597 3:411287.9329
1 1:2138534743 2:0.34597 3:410619.5333
1 1:2139002634 2:0.34597 3:410962.2836
1 1:2138443513 2:0.34597 3:411044.8202
1 1:2139741279 2:0.29259 3:410904.8973
1 1:2138531505 2:0.34597 3:411207.182
1 1:2138443513 2:0.29258 3:411495.0842
1 1:2139184147 2:0.29258 3:410410.242
1 1:2138414754 2:0.34597 3:411101.7603
1 1:2139184147 2:0.34597 3:411495.4005
1 1:2139741279 2:0.34597 3:411215.1821
1 1:2138414754 2:0.34597 3:411836.7326
1 1:2139741279 2:0.31219 3:410669.8996
1 1:2138531505 2:0.34597 3:411102.8938
1 1:2138534743 2:0.29259 3:411210.0782
1 1:2138190850 2:0.29259 3:411308.1889
1 1:2138975343 2:0.34597 3:411451.4358
1 1:2139002634 2:0.31219 3:411580.343
1 1:2138414754 2:0.34597 3:410759.3336
1 1:2139002634 2:0.29258 3:411012.7604
1 1:2138975343 2:0.29259 3:411061.241
1 1:2138975343 2:0.34597 3:410961.413
1 1:2138975343 2:0.31219 3:411071.4445
1 1:2139184147 2:0.29259 3:411086.7677
1 1:2138534743 2:0.31219 3:410504.1786
1 1:2138414754 2:0.31219 3:410794.4194
1 1:2139741279 2:0.34597 3:410817.6343
1 1:2138414754 2:0.31219 3:411218.861
1 1:2139741279 2:0.31218 3:410739.124
1 1:2139741279 2:0.34597 3:411364.0272
1 1:2139002634 2:0.31218 3:410582.1346
1 1:2139184147 2:0.31218 3:411126.982
1 1:2138190850 2:0.29259 3:410807.3797
1 1:2139184147 2:0.29259 3:410941.3322
1 1:2138975343 2:0.29259 3:411036.5869
1 1:2138534743 2:0.31218 3:411500.0239
1 1:2139741279 2:0.29258 3:411039.5237
1 1:2138190850 2:0.34597 3:411002.8694
1 1:2138443513 2:0.29258 3:410751.4743
1 1:2139184147 2:0.31218 3:410830.5493
1 1:2139184147 2:0.29259 3:411121.7587
1 1:2138443513 2:0.34597 3:410981.4218
1 1:2138534743 2:0.29259 3:411300.6376
1 1:2138975343 2:0.34597 3:410535.474
1 1:2138534743 2:0.29259 3:410628.3216
1 1:2139741279 2:0.29259 3:410798.7543
1 1:2138443513 2:0.34597 3:410932.9969
1 1:2139184147 2:0.29259 3:410981.428
1 1:2138190850 2:0.31219 3:410982.8333
1 1:2138443513 2:0.34597 3:410660.8048
1 1:2138190850 2:0.29259 3:410624.1402
1 1:2139741279 2:0.31218 3:410985.8543
1 1:2138414754 2:0.31219 3:411102.3583
1 1:2138534743 2:0.29259 3:411458.394
1 1:2138414754 2:0.31218 3:410907.8247
1 1:2138443513 2:0.31218 3:411090.9878
1 1:2138414754 2:0.31218 3:410732.7815
1 1:2139002634 2:0.31219 3:410686.7177
1 1:2139741279 2:0.29259 3:411227.7176
1 1:2138531505 2:0.31218 3:410724.9272
1 1:2138534743 2:0.34597 3:410557.2138
1 1:2138414754 2:0.34597 3:411549.1884
1 1:2139741279 2:0.34597 3:411140.4788
1 1:2139002634 2:0.34597 3:411211.0282
1 1:2138190850 2:0.31219 3:411225.5017
1 1:2139741279 2:0.29259 3:410888.9438
1 1:2138975343 2:0.31218 3:410686.3953
1 1:2139184147 2:0.31219 3:411518.0447
1 1:2138534743 2:0.31218 3:411202.3012
1 1:2139184147 2:0.31219 3:411095.6818
1 1:2138414754 2:0.29259 3:411062.4619
1 1:2139741279 2:0.34597 3:411190.9681
1 1:2138531505 2:0.29259 3:411365.1988
1 1:2139741279 2:0.29259 3:411098.398
1 1:2138975343 2:0.29259 3:411176.9533
1 1:2139184147 2:0.29259 3:411136.205
1 1:2138531505 2:0.31218 3:410891.4692
1 1:2139002634 2:0.34597 3:411063.2122
1 1:2138531505 2:0.29259 3:410775.7612
1 1:2138190850 2:0.31218 3:411426.7881
1 1:2138190850 2:0.29259 3:410542.4508
1 1:2138531505 2:0.34597 3:411149.7154
1 1:2138534743 2:0.29259 3:411129.4137
1 1:2139741279 2:0.34597 3:410806.4991
1 1:2138443513 2:0.34597 3:411391.5903
1 1:2138190850 2:0.34597 3:410898.2319
1 1:2138534743 2:0.34597 3:410713.2986
1 1:2139741279 2:0.29259 3:410925.6142
1 1:2138443513 2:0.34597 3:411311.867
1 1:2139002634 2:0.34597 3:411174.7259
1 1:2138975343 2:0.31219 3:411074.0067
1 1:2139184147 2:0.29259 3:411176.8346
1 1:2139002634 2:0.29259 3:410670.7839
1 1:2138190850 2:0.29259 3:410930.128
1 1:2138534743 2:0.29259 3:411144.5773
1 1:2138414754 2:0.34597 3:411639.3767
1 1:2138190850 2:0.34597 3:411025.2824
1 1:2138414754 2:0.29259 3:411112.9964
1 1:2138975343 2:0.31219 3:411229.8952
1 1:2138443513 2:0.29259 3:411120.0102
1 1:2138190850 2:0.29259 3:411417.3256
1 1:2138534743 2:0.34597 3:410955.5831
1 1:2139184147 2:0.34597 3:411108.5457
1 1:2139002634 2:0.29259 3:410947.433
1 1:2138414754 2:0.31219 3:410952.523
1 1:2139002634 2:0.34597 3:411173.9343
1 1:2139002634 2:0.34597 3:411299.8421
1 1:2139184147 2:0.31218 3:411621.283
1 1:2139002634 2:0.34597 3:410693.0223
1 1:2139002634 2:0.31218 3:410720.2046
1 1:2139741279 2:0.29259 3:411309.5123
1 1:2139002634 2:0.29259 3:410995.5479
1 1:2138443513 2:0.31219 3:411053.2613
1 1:2138534743 2:0.31219 3:410756.8613
1 1:2138414754 2:0.29259 3:411219.6866
1 1:2138534743 2:0.34597 3:411220.2194
1 1:2138443513 2:0.29259 3:410857.9011
1 1:2138975343 2:0.31219 3:411041.2676
1 1:2139184147 2:0.31218 3:410393.7778
1 1:2138975343 2:0.29259 3:411234.7381
1 1:2138531505 2:0.34597 3:411503.6438
1 1:2138190850 2:0.29259 3:411133.6172
1 1:2138531505 2:0.29259 3:411106.3229
1 1:2138975343 2:0.31218 3:410676.1007
1 1:2138443513 2:0.31219 3:411237.5776
1 1:2138190850 2:0.34597 3:410911.8301
1 1:2138531505 2:0.31219 3:411176.8561
1 1:2139741279 2:0.29259 3:411328.3104
1 1:2138443513 2:0.34597 3:411112.9023
1 1:2138414754 2:0.34597 3:410684.7375
1 1:2138975343 2:0.31219 3:410533.0926
1 1:2138414754 2:0.31218 3:410768.7283
1 1:2138414754 2:0.31218 3:410517.2201
1 1:2139184147 2:0.31218 3:411251.9008
1 1:2139184147 2:0.31218 3:410585.6558
1 1:2139002634 2:0.34597 3:411615.9933
1 1:2139002634 2:0.31219 3:410559.8682
1 1:2138975343 2:0.29259 3:410771.2471
1 1:2139741279 2:0.29259 3:411001.4317
1 1:2138534743 2:0.31219 3:411411.1113
1 1:2139184147 2:0.29259 3:411097.3616
1 1:2139002634 2:0.31218 3:410399.0272
1 1:2139184147 2:0.31218 3:410572.9834
1 1:2138531505 2:0.29259 3:411826.4652
1 1:2138443513 2:0.31219 3:410890.1517
1 1:2138190850 2:0.29259 3:411003.2924
1 1:2139741279 2:0.31219 3:410814.5292
1 1:2138975343 2:0.34597 3:411476.3898
1 1:2139002634 2:0.34597 3:410739.2468
1 1:2138190850 2:0.31219 3:410858.4001
1 1:2138443513 2:0.34597 3:410697.7043
1 1:2138975343 2:0.34597 3:410693.6831
1 1:2139002634 2:0.31218 3:411518.4005
1 1:2139741279 2:0.31219 3:411462.011
1 1:2138534743 2:0.34597 3:411122.5562
1 1:2138414754 2:0.29259 3:411138.3355
1 1:2138975343 2:0.31219 3:411253.9519
1 1:2139741279 2:0.31219 3:410686.8952
1 1:2138443513 2:0.31219 3:410800.9101
1 1:2138534743 2:0.34597 3:411440.7723
1 1:2139002634 2:0.34597 3:411340.5636
1 1:2139184147 2:0.29259 3:411064.1768
1 1:2139002634 2:0.29259 3:410670.655
1 1:2138534743 2:0.29259 3:410814.4526
1 1:2138414754 2:0.34597 3:411592.9715
1 1:2138531505 2:0.34597 3:410826.9
1 1:2138975343 2:0.29259 3:411375.2993
1 1:2139002634 2:0.34597 3:411289.9867
1 1:2138443513 2:0.29259 3:411375.2294
1 1:2138975343 2:0.31219 3:411264.7912
1 1:2138190850 2:0.31219 3:410508.6134
1 1:2138414754 2:0.29259 3:411049.9586
1 1:2138531505 2:0.34597 3:411347.3348
1 1:2138975343 2:0.29259 3:411424.0713
1 1:2138531505 2:0.29258 3:411136.0307
1 1:2139741279 2:0.29259 3:411227.1732
1 1:2138975343 2:0.29259 3:410976.8953
1 1:2139002634 2:0.31218 3:410771.8203
1 1:2138975343 2:0.34597 3:411351.4102
1 1:2139184147 2:0.29259 3:410712.8811
1 1:2138414754 2:0.34597 3:410861.2863
1 1:2138443513 2:0.34597 3:411134.873
1 1:2138531505 2:0.31219 3:411233.7143
1 1:2138531505 2:0.34597 3:411208.0117
1 1:2138534743 2:0.34597 3:411395.2926
1 1:2138534743 2:0.31218 3:410792.8539
1 1:2138975343 2:0.34597 3:411237.9848
1 1:2138414754 2:0.29259 3:411033.9692
1 1:2139002634 2:0.29259 3:411419.8071
1 1:2138190850 2:0.34597 3:410698.2634
1 1:2138414754 2:0.31218 3:411835.638
1 1:2138975343 2:0.34597 3:410985.3362
1 1:2138414754 2:0.29259 3:410431.4925
1 1:2138190850 2:0.31218 3:411160.5105
1 1:2138443513 2:0.34597 3:411016.4259
1 1:2138443513 2:0.34597 3:411514.0987
1 1:2139741279 2:0.34597 3:410944.2735
1 1:2139184147 2:0.34597 3:410701.3391
1 1:2138975343 2:0.34597 3:411058.06
1 1:2138443513 2:0.31219 3:410452.9688
1 1:2138414754 2:0.29258 3:411305.6466
1 1:2138531505 2:0.34597 3:410745.1424
1 1:2139002634 2:0.29259 3:411329.4451
1 1:2139002634 2:0.31218 3:410799.6498
1 1:2138531505 2:0.29259 3:411232.5062
1 1:2138190850 2:0.31219 3:411638.7014
1 1:2139184147 2:0.31218 3:411095.2481
1 1:2138443513 2:0.34597 3:411252.2635
1 1:2139002634 2:0.31219 3:410422.0023
1 1:2139184147 2:0.29259 3:410896.4025
1 1:2138975343 2:0.29259 3:411045.0773
1 1:2138414754 2:0.34597 3:410578.3005
1 1:2138531505 2:0.31219 3:410788.5576
1 1:2139002634 2:0.31219 3:411033.0908
1 1:2139184147 2:0.34597 3:411081.3675
1 1:2139002634 2:0.34597 3:410820.0801
1 1:2138414754 2:0.34597 3:411417.4838
1 1:2139184147 2:0.29258 3:410687.326
1 1:2139002634 2:0.34597 3:411097.8857
1 1:2139002634 2:0.29259 3:410791.7444
1 1:2138531505 2:0.34597 3:410527.7264
1 1:2138534743 2:0.34597 3:411110.8394
1 1:2139741279 2:0.34597 3:411054.7532
1 1:2139741279 2:0.34597 3:411115.032
1 1:2139002634 2:0.31219 3:412183.7063
1 1:2139741279 2:0.29259 3:410830.6615
1 1:2139002634 2:0.31219 3:410423.9533
1 1:2138534743 2:0.29259 3:411199.6155
1 1:2138414754 2:0.29259 3:411273.074
1 1:2138975343 2:0.29258 3:411643.0408
1 1:2138414754 2:0.31218 3:411047.3392
1 1:2138443513 2:0.31219 3:411099.7122
1 1:2138414754 2:0.29259 3:410659.2242
1 1:2139741279 2:0.29259 3:410274.4325
1 1:2139741279 2:0.34597 3:410797.1225
1 1:2138975343 2:0.29259 3:410894.647
1 1:2138443513 2:0.31219 3:411358.8107
1 1:2138414754 2:0.31218 3:410858.4413
1 1:2139184147 2:0.31219 3:410819.1869
1 1:2138975343 2:0.34597 3:411084.9562
1 1:2138414754 2:0.34597 3:410880.587
1 1:2139184147 2:0.31219 3:411184.3559
1 1:2138443513 2:0.31219 3:411110.7502
1 1:2138975343 2:0.31218 3:411062.4694
1 1:2138531505 2:0.29259 3:411118.6259
1 1:2138975343 2:0.34597 3:411010.3959
1 1:2138534743 2:0.34597 3:411345.0275
1 1:2138414754 2:0.31218 3:410945.2287
1 1:2139184147 2:0.34597 3:411300.0667
1 1:2138414754 2:0.29259 3:410574.8519
1 1:2139184147 2:0.31219 3:410804.1651
1 1:2138975343 2:0.29259 3:411012.5785
1 1:2138534743 2:0.34597 3:410725.35
1 1:2139002634 2:0.29258 3:411099.2101
